Gene_ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
C2-AS1	0.17400081429074685	0.32946845551699044	2.6138621331526743	0.1260466079439341	0.8996950309528253	
C2	10.957710210471319	-3.2987971247338197	1.557801161068885	-2.1175983220286922	0.03420910041548434	0.1187474197595221
EHMT2	276.7852834927531	0.7646617243809725	0.3618896280241728	2.112969439206741	0.03460338369253081	0.1196722114015875
SLC44A4	0.9813196623304055	-0.9990108815869326	2.5336039020504484	-0.39430428757172026	0.6933563981609645	
NEU1	111.32755355030368	-0.25250962507461283	0.3957000629015536	-0.6381339017816503	0.5233865196550439	0.6866574323556895
VWA7	17.650267810933787	-1.2729334261869014	0.7363398181585689	-1.7287309402474533	0.08385726111997834	0.2195907156693761
SAPCD1-AS1	0.14027420346492092	0.5933493621515556	2.5837530144603242	0.22964631635872135	0.8183666132985805	
SAPCD1	2.2290915855471325	-2.9787540155985965	2.5591764166193407	-1.1639502444046104	0.24444417604828206	0.43351848195390263
RNU6-850P	5.937870815737911	1.5028865969987144	0.848968081745166	1.770251001556304	0.07668533657443272	0.20614439666634377
MSH5	19.549459276454797	-2.6274519144601056	1.6572347911494796	-1.5854433713871472	0.11286563359091234	0.26742978740585627
MSH5-SAPCD1	4.703153148806843	-1.095318468423723	1.1641813833883687	-0.9408486375514621	0.3467824319652053	0.5324910060680402
CLIC1	1141.0547941686336	0.650389343341971	0.19843910475073429	3.277526091235625	0.0010472105178953933	0.008101220566438761
DDAH2	56.68185507838366	-0.23508359577254648	0.37711979331880063	-0.6233658374271993	0.533044142270071	0.6947335335344706
MPIG6B	5.994643354368258	-1.0300289179066955	1.2284305431320164	-0.8384917842245484	0.4017545600122665	0.581243443734811
LY6G6C	1.608504964035511	1.9577109070279455	1.5944525808860393	1.2278263590253924	0.21951215843298755	0.4071852619082793
LY6G6D	0.07282098181326907	1.348643822584086	2.595670840063768	0.5195742856790554	0.6033603244365202	
LY6G6E	0.06745322165165187	1.3557454248340863	2.6222198600075313	0.5170220260745766	0.6051407831687877	
MIR4646	0.03909437098744314	1.9470824008346648	2.610977703898498	0.7457292331249865	0.45583099629351564	
ABHD16A	71.90071855733343	1.0585110059514664	1.234770826806141	0.8572530083897524	0.39130507266265036	0.5722614766229283
LY6G5C	3.493887077180793	-3.521623370321861	2.645745032732329	-1.3310516798684073	0.18317200670257017	0.3655040638157671
LY6G5B	25.3180939886779	0.8749932529469138	0.45309468143780174	1.9311488057425539	0.05346465286711032	0.1616880407534678
CSNK2B	302.3137209912633	0.5910415056394805	0.8867856706589617	0.666498710111411	0.5050923878743725	0.6725034883608451
GPANK1	67.21263706544732	-0.28191421890070645	0.4879796525968654	-0.5777171597226498	0.5634550919778583	0.7183402425083572
C6orf47	62.23195453808885	1.0047112969681338	0.39161539079144475	2.5655562079356424	0.0103010530116496	0.048868936691407176
APOM	8.112359209077628	0.22700779355009	1.048954441622197	0.21641339656184191	0.8286655247419888	0.9051049274384448
BAG6	1070.8622599949892	-0.41435271135663093	0.33982545624013294	-1.2193103952278204	0.2227264046070302	0.41089303641653074
MIR6832	0.5542090038419438	-1.1391930363393195	2.539501604025274	-0.44858921708638616	0.6537280137655912	
SNORA38	15.755170944145316	0.9743901033214156	0.8562790620534702	1.1379352205397848	0.25514753301367565	0.4452265528041075
PRRC2A	2712.649296078968	-0.0014802853182256021	0.36748263395145536	-0.004028177610213681	0.996785987968516	0.9986219009197647
AIF1	0.11191535280071221	0.9057061980051794	2.5838788108898028	0.35052193399631	0.7259470320540764	
NCR3	0.106547592639095	0.922929043317164	2.578519454982168	0.357929835097384	0.7203958226978299	
LST1	0.106547592639095	0.922929043317164	2.578519454982168	0.357929835097384	0.7203958226978299	
LTB	1.8491325528733207	-0.6083926027240762	1.729191042121406	-0.3518365454737078	0.7249608493836937	0.8373636352787568
TNF	4.589312303801423	3.36154209781934	1.834761639462203	1.8321410397508966	0.06693041038540311	0.18872359033992006
LTA	0.7735922372138327	-0.3422103031381371	2.791138535981771	-0.12260598989500394	0.9024191109845241	
NFKBIL1	68.25062346688483	-0.9540323592202741	0.6069453809772454	-1.5718586698595225	0.1159833314699863	0.27233318057015804
ATP6V1G2	1.1830081962306647	0.6181047612434128	1.7916747993942967	0.34498713798529324	0.730104040232912	
DDX39B-AS1	2.346640387215573	3.4173615153264256	1.2890144061275148	2.6511429966038453	0.008021986982862423	0.04021840988468766
SNORD84	6.557019985693628	0.5032157490765601	2.7699953123070467	0.18166664284259984	0.8558443454706253	0.9208433728256841
SNORD117	0.8577485012743772	-1.7410857097539247	2.531194435851788	-0.6878514289906855	0.49154634584335755	
DDX39B	167.3586243160468	-8.927940809480043	3.5031801554849022	-2.548524601425832	0.010817965645554737	0.050631220765400844
ATP6V1G2-DDX39B	0.5320443604439415	4.179881263253615	2.360838897667894	1.7705067751055035	0.07664275675458157	
MCCD1	1.1030502475222703	-2.0664873467602396	2.5362669920061944	-0.814775161003709	0.41520102143740123	
RPL15P4	0.2521895562656331	-0.11612526782491503	2.529187078330127	-0.04591406812879405	0.9633787412575563	
PPIAP9	0.03372661082582593	1.7106945964930476	5.0599002158787805	0.33808860323462764	0.7352964187014286	
MICB	140.46478559289918	-1.2011920582275721	0.39415427566661604	-3.047517513785809	0.0023074007969810357	0.015155705008396947
HCP5	71.81559268167442	-5.237396948694419	1.0989630919071758	-4.765762369330596	1.8814089518360392e-06	3.44809601523456e-05
LINC01149	0.1954718549372157	0.20483119008950718	3.397828897592895	0.060282961933314116	0.9519302716721821	
MICA	186.22883593215366	0.11318615926889113	0.2563922161206761	0.44145708080161766	0.6588821263435211	0.7889058099637845
HLA-B	866.1228327840215	-3.4591034190640806	0.5656581940586416	-6.115183082993537	9.644617135879217e-10	3.806671334855185e-08
HLA-C	1663.3350232061161	-0.7361688499319501	0.36450805308851836	-2.019623006115523	0.043422506930200014	0.14022488972672756
HCG27	14.20088649115056	-3.9355656885241443	1.5588835447431224	-2.524605318848663	0.011582829232778426	0.053326101316513365
PSORS1C3	31.29686133796546	-1.7388595329617131	0.7296179231661369	-2.383246734696466	0.017160688155936167	0.07180142269277792
POU5F1	30.66053991670496	-1.7472489980912747	0.8790206939297437	-1.987722257459077	0.04684241591433376	0.14762612554859558
TCF19	169.81595324590202	0.6251152833210998	0.43730074563367266	1.42948597632797	0.152864602773362	0.32723778098570033
HCG22	0.07282098181326907	1.348643822584086	2.595670840063768	0.5195742856790554	0.6033603244365202	
MUC22	2.6704761778258446	0.9326240248062982	1.2894217712584375	0.7232885667007816	0.4695026156060752	0.6405928914028205
HCG20	2.3336320437448963	-2.526173156482803	2.4925537997586926	-1.0134879161795283	0.31082716508513275	0.4983534548004515
IER3	757.0689389853273	1.3472040543872148	0.6097454263589966	2.209453316332099	0.02714312609288483	0.10050058557174077
IER3-AS1	5.520552917943765	1.252612100663431	0.8205312259361773	1.5265867538852955	0.12686380290422097	0.28892231065320334
FLOT1	510.29815111132086	-1.557211735861937	0.414688851090968	-3.755132870742021	0.0001732495435552981	0.0018177104009183354
TUBB	4276.726713909782	1.8445934387923977	0.43565774585697353	4.234042562846978	2.2952747354262175e-05	0.0003227104365495052
MDC1-AS1	0.10117983247747779	0.9069451165154911	2.8641267852788164	0.31665676295373985	0.7515040597894491	
MDC1	461.41818162459947	-0.04798121058795065	0.38145861865623637	-0.12578352733770698	0.8999032814805557	0.9456481838596082
DHX16	338.7085845145889	-0.32849797709036777	0.3151090263165344	-1.042489899227399	0.29718460605167685	0.4855261172269089
C6orf136	61.31745520672712	-0.09020650570192157	0.42594412524431624	-0.21178013818169283	0.8322785644968415	0.9076273851031905
PTMAP1	3.6884274016586516	-0.1527215138195142	1.229170545480769	-0.12424761916157027	0.9011192196753457	0.9460448829066027
ATAT1	50.12741061314155	1.1685705131535524	0.5741572617419133	2.035279514898535	0.04182275617834019	0.1365393477095646
MRPS18B	180.55956990501582	-0.11630634987047953	0.3444352008899421	-0.3376726582241606	0.735609881298637	0.844258577995785
PPP1R10	415.59448888757413	-0.002745154528354447	0.2015634043255255	-0.013619310199390234	0.9891336985879182	0.9949346655030472
ABCF1	470.1747996122541	0.5578409447941312	0.28206705264159193	1.9776891330266453	0.047963786939755795	0.150041009370516
PRR3	54.45784609057175	-0.2855520178952357	0.3926241482565367	-0.7272910216125037	0.46704769704249116	0.6389556091111845
GNL1	249.17716593397773	0.036128111663430426	0.2525974100385991	0.14302645327166946	0.8862692892810202	0.9375483798075251
LINC02569	1.99099817532502	-2.131264228893005	2.5109617003567277	-0.8487840450096152	0.3960014697796952	0.576113642179123
HLA-E	910.2438421033996	-1.2446191388989791	0.390841928397329	-3.1844565499986537	0.0014502608100875204	0.010490780391142969
RANP1	21.825843273877563	1.455358883145182	0.5232748484382934	2.7812513586094965	0.005414979278386812	0.02966733689631755
HLA-N	0.106547592639095	0.922929043317164	2.578519454982168	0.357929835097384	0.7203958226978299	
RPP21	4.08638284141693	-3.7215214072333493	2.6706943199480446	-1.3934658786804728	0.16347895625689524	0.34123301887188134
TRIM39	42.40890992489555	-0.8522953816543705	0.4517866777227274	-1.886499588590005	0.05922766379501033	0.17343820928935896
HCG18	147.5306202514669	0.05001506983932244	0.8438883295341133	0.05926740314910426	0.952739123976472	0.9752321920725607
HLA-L	20.99464870046996	-2.1919945103429628	1.2160068739800756	-1.80261687433428	0.07144840505937267	0.197063808510641
HCG17	3.4194184904597975	0.8646366842745382	2.1795147081620794	0.39671064436342385	0.6915808498815487	0.8135750387292671
PAIP1P1	7.714636726580366	-2.781248219424648	1.5476658329860717	-1.7970599079896326	0.0723261096048574	0.19847605588868864
TRIM26	267.2645124361326	0.36333868858954793	0.2467242180676259	1.472651089687347	0.1408451412339642	0.31040143432747286
TRIM15	1.2296615082905444	-1.6997452880345933	2.7909085585497353	-0.6090293724699627	0.5425049700228523	
TRIM10	0.2184629454398072	0.07653328955636512	2.5337758709982316	0.03020523260654989	0.9759033754204552	
TRIM40	0.03909437098744314	1.9470824008346648	2.610977703898498	0.7457292331249865	0.45583099629351564	
TRIM31-AS1	1.0471589932984422	0.36680635889328667	1.6641817663381373	0.22041243709838662	0.8255499601720884	
TRIM31	11.884182826376087	-5.025900667086514	2.4313352028014625	-2.0671360581196327	0.038721335249379055	0.1293634282705712
RNF39	45.59457836342931	-1.166642262030829	0.5215905576483513	-2.2367012686939054	0.025305871036731188	0.0958802767229741
PPP1R11	164.89449822004923	-0.21040485020690408	0.29984887142901445	-0.7017029919244331	0.48286440676930176	0.6525924267587908
ETF1P1	2.3721266528082987	-2.3225268317143013	2.6445482139010945	-0.8782319866606764	0.37981783675455905	0.5624006661524072
HLA-J	5.170184625387337	-0.278520368818008	0.9947849821957789	-0.2799804719641352	0.779492487084227	0.8751190808944824
HCG4P3	1.7193447128542487	-2.6499421114243265	2.5424549378892936	-1.0422769237453102	0.297283307943214	0.48559621415724313
ZNRD1ASP	45.087125149580885	-1.276293328766052	0.6363786665917943	-2.0055564332497204	0.0449035940686746	0.14325365805706564
MCCD1P2	0.8968428722618202	-1.804645160263573	2.523701254396929	-0.7150787586761398	0.4745603784573611	
DDX39BP2	0.35873714890472813	-0.5803137688017938	2.5243484925167663	-0.22988655113273326	0.8181799271217599	
HCG9	0.28591616709145906	-0.283456279702936	2.5337825566897787	-0.11187079923434831	0.9109258500684121	
HCG4B	5.553485447270094	-2.276552037506286	1.5670754171182675	-1.4527392955296896	0.14629615217400602	0.31778744848879925
DDX39BP1	1.0986027752927352	-1.3029481016403819	2.508440654071586	-0.5194255241898971	0.6034640359204082	
HLA-A	1036.5366383240305	-1.0863596820922266	0.7035532149820978	-1.544104495521166	0.12256301997326116	0.2823625958292292
HLA-H	77.61798728540134	-3.5042417734787863	0.8072815770694065	-4.340792448404291	1.4196977689475502e-05	0.00021247858440499623
HLA-G	6.779133065875688	5.475720168743192	1.216842136716406	4.499942928931749	6.797170902111781e-06	0.00011067498290192484
RPL7AP7	0.03909437098744314	1.9470824008346648	2.610977703898498	0.7457292331249865	0.45583099629351564	
HLA-P	0.06745322165165187	1.3557454248340863	2.6222198600075313	0.5170220260745766	0.6051407831687877	
HLA-V	29.525061063871515	-5.01543874382967	1.7939790391128538	-2.795706434959168	0.00517864167789174	0.028588467188513673
HCG4	7.995877766840435	1.700103668351655	1.1328802715621742	1.5006913890444165	0.13343540129424333	0.29922398800922434
IFITM4P	1.4358688835509945	-1.9475195651014432	2.468945263893512	-0.7888062945673475	0.43022522996862567	
MICE	48.56300560956845	1.1242736011267114	0.6519652044802899	1.7244380427064652	0.08462879483147337	0.22118171202259973
HLA-F-AS1	19.537334232588172	-0.4495694258912455	0.6208802764740973	-0.7240839223373224	0.46901421445418257	0.6402369552811153
HLA-F	226.97715800848488	-4.523282500340478	0.8015146399662543	-5.643418441528304	1.667065157397079e-08	5.037410013418906e-07
ZFP57	40.28402605483113	-0.2200350470617626	0.5061394462335767	-0.4347320658351125	0.6637569203477685	0.7923566940246387
MOG	5.981218339379433	-2.4909588998140406	1.5084467987496024	-1.651340240755506	0.09866911977967498	0.2450540184331964
SUMO2P1	1.6091985667870445	-0.3330491518852467	1.6512537050366665	-0.20169471890926127	0.8401553914556558	0.9126070514745256
GABBR1	213.53794787871433	-0.04862695266238287	0.3428622302662322	-0.14182650747101566	0.8872170457747033	0.9378916542801937
OR10C1	0.03372661082582593	1.7106945964930476	5.0599002158787805	0.33808860323462764	0.7352964187014286	
OR14J1	0.5320443604439415	4.179881263253615	2.360838897667894	1.7705067751055035	0.07664275675458157	
OR2J2	0.03372661082582593	1.7106945964930476	5.0599002158787805	0.33808860323462764	0.7352964187014286	
OR2J3	0.03372661082582593	1.7106945964930476	5.0599002158787805	0.33808860323462764	0.7352964187014286	
OR2J1	0.03372661082582593	1.7106945964930476	5.0599002158787805	0.33808860323462764	0.7352964187014286	
SAR1AP1	0.03372661082582593	1.7106945964930476	5.0599002158787805	0.33808860323462764	0.7352964187014286	
OR2AD1P	0.03372661082582593	1.7106945964930476	5.0599002158787805	0.33808860323462764	0.7352964187014286	
ZNF311	9.227797871132308	0.6334199208660818	0.7621064556310175	0.8311436232902863	0.40589249858740817	0.585235655269419
HCG15	5.958073268088257	1.1444549587829882	0.9162660765458696	1.2490421593445244	0.2116496542693701	0.398224395439699
RN7SL471P	538.9231049675215	-2.1289893247666893	0.773673547546581	-2.7517928349986764	0.005927000221232388	0.03176594417976313
KRT18P1	0.07282098181326907	1.348643822584086	2.595670840063768	0.5195742856790554	0.6033603244365202	
LINC01556	0.03909437098744314	1.9470824008346648	2.610977703898498	0.7457292331249865	0.45583099629351564	
RNU6-930P	0.2184629454398072	0.07653328955636512	2.5337758709982316	0.03020523260654989	0.9759033754204552	
TRIM27	248.47114227487629	0.0754137294311474	0.23703123726707045	0.3181594556930756	0.7503639856816813	0.8542076870356667
HCG14	0.40319928005378847	-0.7241389008053638	2.521791191794908	-0.28715260135790677	0.7739954772212062	
ZNF90P2	0.03909437098744314	1.9470824008346648	2.610977703898498	0.7457292331249865	0.45583099629351564	
LINC01623	0.07282098181326907	1.348643822584086	2.595670840063768	0.5195742856790554	0.6033603244365202	
NOP56P1	0.11191535280071221	0.9057061980051794	2.5838788108898028	0.35052193399631	0.7259470320540764	
LYPLA2P1	0.7299790248661986	4.246345859977627	2.4454091806800347	1.7364561700045538	0.08248320783220078	
DAXX	225.61355258249358	0.046776138524289405	0.3391557036847607	0.13791936274722658	0.8903041473904831	0.9397025037583379
ZBTB22	53.648376387050426	0.8242094203809327	0.4284359433117497	1.9237634779423725	0.05438423724943206	0.16388712492444849
TAPBP	893.5526107437197	-0.1751251381332686	0.5697759734545689	-0.30735788501484124	0.758570980565604	0.8599509240409603
RGL2	222.20413407965037	-0.33337585486593335	0.32164402845279166	-1.036474566214008	0.29998079898241836	0.4880330673042316
PFDN6	108.05267832394038	-0.4605769452133499	0.332139676265132	-1.3866965560768847	0.16553431120129247	0.34399357936600966
WDR46	203.95822036171973	-0.04305598332044038	0.3398458739111145	-0.12669267637394216	0.8991836425353252	0.9452914466370642
B3GALT4	15.40198128199155	-5.44194646463276	2.4000855372093444	-2.267396882429567	0.02336599177212788	0.09084088333898088
RING1	136.90360507145317	0.6355587304582676	0.5075107911586202	1.2523058455709302	0.2104584396580017	0.39693068198925846
MIR219A1	0.5834881424382343	0.714275279269716	4.254873608907097	0.16787226717486073	0.8666837680672049	
HSD17B8	29.32298095108257	-0.17026480147051423	0.5040950175238154	-0.3377633095976202	0.7355415612666929	0.8442358335250943
SLC39A7	424.56697977703163	0.21587008068357377	0.3073106962951279	0.7024489654478588	0.4823992179417752	0.6520143490832846
RNY4P10	1.1269616259569437	-1.3646747212193222	2.487736969430801	-0.5485606951170414	0.5833069656120851	
RXRB	156.89874075513745	0.1899290901875777	0.4763248287169268	0.39873858916653265	0.6900858308518295	0.8125727441664292
PPP1R2P1	0.17936857445236407	0.314163481419682	2.546314801798023	0.12337967057248479	0.901806454599869	
HNRNPA1P2	0.3817282394073197	-0.634271629616839	2.672363255294391	-0.2373448401373738	0.812389278316761	
RNA5SP206	0.03372661082582593	1.7106945964930476	5.0599002158787805	0.33808860323462764	0.7352964187014286	
C4A	4.278048276140693	-3.3547744396722563	2.586768631627017	-1.296897758328769	0.19466636792570646	0.37822674248573485
ZBTB12	28.11600487164164	0.1129694893660972	0.6131401205566925	0.1842474266135578	0.8538193552305307	0.9199526731155095
SNORD52	0.5320443604439415	4.179881263253615	2.360838897667894	1.7705067751055035	0.07664275675458157	
SNORD48	5.587978365239417	1.2450446217927087	2.677276654185717	0.4650414516729815	0.64190177239917	0.7767618360942682
HSPA1B	253.94368937459035	-0.2111052217278729	0.6466241254713494	-0.3264728509379234	0.7440666268382122	0.849762069860634
HSPA1A	270.6752431415257	-0.3469985458062717	0.5562413631559195	-0.6238272965489711	0.5327410110516387	0.6944944606324763
HSPA1L	6.013870681484592	0.7655917414108432	0.8967719605111009	0.8537195353147599	0.3932604073774334	0.5737712196824482
LSM2	97.02989977536467	0.8874984298941597	0.415286680496014	2.1370741504016957	0.032591961056879434	0.114697871847158
CCHCR1	159.85615789923415	0.5565019087860894	0.33244934409771193	1.673944974373374	0.09414141415418627	0.2377861130821233
PSORS1C2	0.17400081429074685	0.32946845551699044	2.6138621331526743	0.1260466079439341	0.8996950309528253	
CDSN	16.982743657641773	-0.7328683860896431	1.743519399618264	-0.4203385326541829	0.674238164597807	0.8002584038860846
PSORS1C1	10.030179871032322	-0.8133690814381257	0.8783381122638972	-0.9260318664092632	0.3544294199484386	0.5390300116751876
C6orf15	0.06745322165165187	1.3557454248340863	2.6222198600075313	0.5170220260745766	0.6051407831687877	
